Audit_Date,Banner,Banner_ID,CTA_Audit_Date_LV,CTA_Audited,CTA_Audited_LV,CTA_Compliance,CTA_Compliance_LV,CTA_Count,CTA_Count_LV,CTA_Hurdle_Rate_Percentage,CTA_Hurdle_Rate_Percentage_LV,CTA_Percentage,CTA_Percentage_LV,Cabinet_Care_Audit_Date_LV,Cabinet_Care_Audited,Cabinet_Care_Audited_LV,Cabinet_Care_Compliance,Cabinet_Care_Compliance_LV,Cabinet_Care_Count,Cabinet_Care_Count_LV,Cabinet_Care_Hurdle_Rate_Percentage,Cabinet_Care_Hurdle_Rate_Percentage_LV,Cabinet_Care_Percentage,Cabinet_Care_Percentage_LV,Cabinet_Fill_Audit_Date_LV,Cabinet_Fill_Audited,Cabinet_Fill_Audited_LV,Cabinet_Fill_Compliance,Cabinet_Fill_Compliance_LV,Cabinet_Fill_Count,Cabinet_Fill_Count_LV,Cabinet_Fill_Hurdle_Rate_Percentage,Cabinet_Fill_Hurdle_Rate_Percentage_LV,Cabinet_Fill_Percentage,Cabinet_Fill_Percentage_LV,Cabinet_Type_Audit_Date_LV,Cabinet_Type_Audited,Cabinet_Type_Audited_LV,Cabinet_Type_Compliance,Cabinet_Type_Compliance_LV,Cabinet_Type_Count,Cabinet_Type_Count_LV,Cabinet_Type_Hurdle_Rate_Percentage,Cabinet_Type_Hurdle_Rate_Percentage_LV,Cabinet_Type_Percentage,Cabinet_Type_Percentage_LV,Category_ID,Channel,City,City_ID,Commune,Country,Customer,Customer_ID,Division_ID,Field_Execution_Manager,Field_Execution_Manager_ID,Field_Sales_Manager,Field_Sales_Manager_ID,Key_Customer_Type,Local_Channel,Local_Channel_ID,Local_Product_Category,Local_Product_Market,Local_Subchannel,Local_Subchannel_ID,Location,Location_Audit_Date_LV,Location_Audited,Location_Audited_LV,Location_Compliance,Location_Compliance_LV,Location_Count,Location_Count_LV,Location_Hurdle_Rate_Percentage,Location_Hurdle_Rate_Percentage_LV,Location_Percentage,Location_Percentage_LV,Market_ID,NPD_Audit_Date_LV,NPD_Audited,NPD_Audited_LV,NPD_Count,NPD_Count_LV,NPD_Hurdle_Rate_Percentage,NPD_Hurdle_Rate_Percentage_LV,NPD_Percentage,NPD_Percentage_LV,OSA_Audit_Date_LV,OSA_Audited,OSA_Audited_LV,OSA_Count,OSA_Count_LV,OSA_Hurdle_Rate_Percentage,OSA_Hurdle_Rate_Percentage_LV,OSA_Percentage,OSA_Percentage_LV,Outlet_Classification,Outlet_ID,Outlet_Name,POS_Kits_Audit_Date_LV,POS_Kits_Audited,POS_Kits_Audited_LV,POS_Kits_Compliance,POS_Kits_Compliance_LV,POS_Kits_Count,POS_Kits_Count_LV,POS_Kits_Hurdle_Rate_Percentage,POS_Kits_Hurdle_Rate_Percentage_LV,POS_Kits_Percentage,POS_Kits_Percentage_LV,PSP_Audit_Date_LV,PSP_Audited,PSP_Audited_LV,PSP_Compliance,PSP_Compliance_LV,PSP_Count,PSP_Count_LV,PSP_Hurdle_Rate_Percentage,PSP_Hurdle_Rate_Percentage_LV,PSP_Percentage,PSP_Percentage_LV,PS_Category,PS_Compliance,PS_Compliance_Audit_Date_LV,PS_Compliance_LV,PS_Compliance_Target,PS_Standard,Pack_Audit_Date_LV,Pack_Compliance,Pack_Compliance_LV,Place_Audit_Date_LV,Place_Compliance,Place_Compliance_LV,Planogram_Audit_Date_LV,Planogram_Audited,Planogram_Audited_LV,Planogram_Compliance,Planogram_Compliance_LV,Planogram_Count,Planogram_Count_LV,Planogram_Hurdle_Rate_Percentage,Planogram_Hurdle_Rate_Percentage_LV,Planogram_Percentage,Planogram_Percentage_LV,Price_Audit_Date_LV,Price_Compliance,Price_Compliance_LV,Price_Visibility_Audit_Date_LV,Price_Visibility_Audited,Price_Visibility_Audited_LV,Price_Visibility_Compliance,Price_Visibility_Compliance_LV,Price_Visibility_Count,Price_Visibility_Count_LV,Price_Visibility_Hurdle_Rate_Percentage,Price_Visibility_Hurdle_Rate_Percentage_LV,Price_Visibility_Percentage,Price_Visibility_Percentage_LV,Priority_Promo_Audit_Date_LV,Priority_Promo_Audited,Priority_Promo_Audited_LV,Priority_Promo_Compliance,Priority_Promo_Compliance_LV,Priority_Promo_Count,Priority_Promo_Count_LV,Priority_Promo_Hurdle_Rate_Percentage,Priority_Promo_Hurdle_Rate_Percentage_LV,Priority_Promo_Percentage,Priority_Promo_Percentage_LV,Product_Category,Product_Compliance,Product_Compliance_Audit_Date_LV,Product_Compliance_LV,Product_Division,Product_Market,Promo_Audit_Date_LV,Promo_Compliance,Promo_Compliance_LV,Proposition_Audit_Date_LV,Propostion_Compliance,Propostion_Compliance_LV,Province,Record_Id,Region,Rural_Urban,SOF_Audit_Date_LV,SOF_Audited,SOF_Audited_LV,SOF_Compliance,SOF_Compliance_LV,SOF_Count,SOF_Count_LV,SOF_Hurdle_Rate_Percentage,SOF_Hurdle_Rate_Percentage_LV,SOF_Percentage,SOF_Percentage_LV,SOS_Audit_Date_LV,SOS_Audited,SOS_Audited_LV,SOS_Compliance,SOS_Compliance_LV,SOS_Count,SOS_Count_LV,SOS_Hurdle_Rate_Percentage,SOS_Hurdle_Rate_Percentage_LV,SOS_Percentage,SOS_Percentage_LV,Sales_Org,Sales_Region,Sales_Route,Sales_Territory,Sales_area,Secondary_Placement_Audit_Date_LV,Secondary_Placement_Audited,Secondary_Placement_Audited_LV,Secondary_Placement_Compliance,Secondary_Placement_Compliance_LV,Secondary_Placement_Count,Secondary_Placement_Count_LV,Secondary_Placement_Hurdle_Rate_Percentage,Secondary_Placement_Hurdle_Rate_Percentage_LV,Secondary_Placement_Percentage,Secondary_Placement_Percentage_LV,Share_of_Cabinet_Audit_Date_LV,Share_of_Cabinet_Audited,Share_of_Cabinet_Audited_LV,Share_of_Cabinet_Compliance,Share_of_Cabinet_Compliance_LV,Share_of_Cabinet_Count,Share_of_Cabinet_Count_LV,Share_of_Cabinet_Hurdle_Rate_Percentage,Share_of_Cabinet_Hurdle_Rate_Percentage_LV,Share_of_Cabinet_Percentage,Share_of_Cabinet_Percentage_LV,Store_Operations_Manager,Store_Operations_Manager_ID,Strategic_Price_Audit_Date_LV,Strategic_Price_Audited,Strategic_Price_Audited_LV,Strategic_Price_Compliance,Strategic_Price_Compliance_LV,Strategic_Price_Count,Strategic_Price_Count_LV,Strategic_Price_Hurdle_Rate_Percentage,Strategic_Price_Hurdle_Rate_Percentage_LV,Strategic_Price_Percentage,Strategic_Price_Percentage_LV,Subchannel,Top_Customer,Trade_Format
2016-09-06,Banner 10,10,2016-09-06,1,1,1,1,1,4,0.408,0.408,0.408,0.408,2016-09-06,1,1,1,1,1,20,0.408,0.408,0.408,0.408,2016-09-06,1,1,1,1,1,37,0.408,0.408,0.408,0.408,2016-09-06,1,1,1,1,1,48,0.408,0.408,0.408,0.408,37,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 4,4,Manager 4,4,Others,Channel 10,10,Route 1,Market 2,Local Subchannel 22,10,Street,2016-09-06,1,1,1,1,1,42,0.408,0.408,0.408,0.408,37,2016-09-06,0,1,0,1,0.089,0.408,0.089,0.408,2016-09-06,0,1,8,1,0.11,0.408,0.11,0.408,MIX,84,Outlet 84,2016-09-06,1,1,1,1,1,3,0.408,0.408,0.408,0.408,2016-09-06,1,1,1,1,1,11,0.408,0.408,0.408,0.408,IC,0,2016-09-06,1,0,6P,2016-09-06,1,1,2016-09-06,1,1,2016-09-06,1,1,1,1,1,26,0.408,0.408,0.408,0.408,2016-09-06,1,1,2016-09-06,4,1,1,1,63,1,0.408,0.408,0.408,0.408,2016-09-06,4,1,1,1,4,43,0.408,0.408,0.408,0.408,Hair,0,2016-09-06,1,Hair,Market 2,2016-09-06,0,1,2016-09-06,1,1,Province 1,IC2016-09-0684,North,Urban,2016-09-06,4,1,1,1,4,5,0.408,0.408,0.408,0.408,2016-09-06,4,1,1,1,4,15,0.408,0.408,0.408,0.408,IC,Reg 1,Route 1,Territory 1,Area 1,2016-09-06,1,1,1,1,1,14,0.408,0.408,0.408,0.408,2016-09-06,1,1,1,1,1,46,0.408,0.408,0.408,0.408,Manager 4,4,2016-09-06,4,1,4,1,4,1,0.906,0.408,0.906,0.408,Discounters,YES,MT
2016-08-06,Banner 10,10,2016-08-06,0,0,0,0,0,39,0.287,0.287,0.287,0.287,2016-08-06,0,0,0,0,0,34,0.287,0.287,0.287,0.287,2016-08-06,0,0,0,0,0,23,0.287,0.287,0.287,0.287,2016-08-06,0,0,0,0,0,27,0.287,0.287,0.287,0.287,5,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 5,5,Manager 5,5,Regional,Channel 10,10,Route 1,Market 2,Local Subchannel 46,10,Street,2016-08-06,0,0,0,0,0,1,0.287,0.287,0.287,0.287,5,2016-08-06,1,0,1,0,0.786,0.287,0.786,0.287,2016-08-06,0,0,32,0,0.671,0.287,0.671,0.287,MIX,85,Outlet 85,2016-08-06,0,0,0,0,0,5,0.287,0.287,0.287,0.287,2016-08-06,0,0,0,0,0,6,0.287,0.287,0.287,0.287,HPC&F,0,2016-08-06,0,0.873,6P,2016-08-06,0,0,2016-08-06,0,0,2016-08-06,0,0,0,0,0,12,0.287,0.287,0.287,0.287,2016-08-06,1,0,2016-08-06,5,0,0,0,88,0,0.287,0.287,0.287,0.287,2016-08-06,5,0,0,0,5,15,0.287,0.287,0.287,0.287,Ice Cream,0,2016-08-06,0,Ice Cream,Market 2,2016-08-06,1,0,2016-08-06,0,0,Province 1,HPC&F2016-08-0685,North,Urban,2016-08-06,5,0,0,0,5,42,0.287,0.287,0.287,0.287,2016-08-06,5,0,0,0,5,5,0.287,0.287,0.287,0.287,HPC&F,Reg 1,Route 1,Territory 1,Area 1,2016-08-06,0,0,0,0,0,43,0.287,0.287,0.287,0.287,2016-08-06,0,0,0,0,0,25,0.287,0.287,0.287,0.287,Manager 5,5,2016-08-06,5,0,5,0,5,0,0.939,0.287,0.939,0.287,Discounters,YES,MT
2016-07-06,Banner 10,10,2016-07-06,0,0,0,0,0,9,0.748,0.748,0.748,0.748,2016-07-06,0,0,0,0,0,39,0.748,0.748,0.748,0.748,2016-07-06,0,0,0,0,0,19,0.748,0.748,0.748,0.748,2016-07-06,0,0,0,0,0,33,0.748,0.748,0.748,0.748,49,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,0,Manager 5,5,Manager 6,6,Global,Channel 10,10,Route 1,Market 2,Local Subchannel 44,10,Street,2016-07-06,0,0,0,0,0,30,0.748,0.748,0.748,0.748,49,2016-07-06,0,0,1,0,0.941,0.748,0.941,0.748,2016-07-06,1,0,35,0,0.223,0.748,0.223,0.748,MIX,86,Outlet 86,2016-07-06,0,0,0,0,0,18,0.748,0.748,0.748,0.748,2016-07-06,0,0,0,0,0,30,0.748,0.748,0.748,0.748,IC,1,2016-07-06,0,0.603,6P,2016-07-06,1,0,2016-07-06,0,0,2016-07-06,0,0,0,0,0,37,0.748,0.748,0.748,0.748,2016-07-06,0,0,2016-07-06,5,0,0,0,97,0,0.748,0.748,0.748,0.748,2016-07-06,5,0,0,0,5,48,0.748,0.748,0.748,0.748,Ice Cream,1,2016-07-06,0,Ice Cream,Market 2,2016-07-06,1,0,2016-07-06,0,0,Province 1,IC2016-07-0686,North,Urban,2016-07-06,5,0,0,0,5,41,0.748,0.748,0.748,0.748,2016-07-06,5,0,0,0,5,3,0.748,0.748,0.748,0.748,IC,Reg 1,Route 1,Territory 1,Area 1,2016-07-06,0,0,0,0,0,27,0.748,0.748,0.748,0.748,2016-07-06,0,0,0,0,0,12,0.748,0.748,0.748,0.748,Manager 5,5,2016-07-06,5,0,6,0,5,0,0.062,0.748,0.062,0.748,Discounters,YES,MT
2016-06-06,Banner 10,10,2016-06-06,1,1,1,1,1,9,0.038,0.038,0.038,0.038,2016-06-06,1,1,1,1,1,31,0.038,0.038,0.038,0.038,2016-06-06,1,1,1,1,1,22,0.038,0.038,0.038,0.038,2016-06-06,1,1,1,1,1,36,0.038,0.038,0.038,0.038,29,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,0,Manager 5,5,Manager 7,7,Local,Channel 10,10,Route 1,Market 2,Local Subchannel 16,10,Street,2016-06-06,1,1,1,1,1,1,0.038,0.038,0.038,0.038,29,2016-06-06,1,1,1,1,0.167,0.038,0.167,0.038,2016-06-06,1,1,22,1,0.2,0.038,0.2,0.038,MIX,87,Outlet 87,2016-06-06,1,1,1,1,1,16,0.038,0.038,0.038,0.038,2016-06-06,1,1,1,1,1,11,0.038,0.038,0.038,0.038,IC,1,2016-06-06,1,0.713,6P,2016-06-06,1,1,2016-06-06,1,1,2016-06-06,1,1,1,1,1,7,0.038,0.038,0.038,0.038,2016-06-06,0,1,2016-06-06,5,1,1,1,5,1,0.038,0.038,0.038,0.038,2016-06-06,5,1,1,1,5,31,0.038,0.038,0.038,0.038,Ice Cream,1,2016-06-06,1,Ice Cream,Market 2,2016-06-06,0,1,2016-06-06,1,1,Province 1,IC2016-06-0687,North,Urban,2016-06-06,5,1,1,1,5,14,0.038,0.038,0.038,0.038,2016-06-06,5,1,1,1,5,2,0.038,0.038,0.038,0.038,IC,Reg 1,Route 1,Territory 1,Area 1,2016-06-06,1,1,1,1,1,2,0.038,0.038,0.038,0.038,2016-06-06,1,1,1,1,1,0,0.038,0.038,0.038,0.038,Manager 5,5,2016-06-06,5,1,7,1,5,1,0.18,0.038,0.18,0.038,Discounters,YES,MT
2016-05-06,Banner 10,10,2016-05-06,1,1,1,1,1,31,0.873,0.873,0.873,0.873,2016-05-06,1,1,1,1,1,21,0.873,0.873,0.873,0.873,2016-05-06,1,1,1,1,1,3,0.873,0.873,0.873,0.873,2016-05-06,1,1,1,1,1,39,0.873,0.873,0.873,0.873,29,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 6,6,Manager 5,5,Others,Channel 10,10,Route 1,Market 2,Local Subchannel 9,10,Market,2016-05-06,1,1,1,1,1,40,0.873,0.873,0.873,0.873,29,2016-05-06,1,1,0,1,0.022,0.873,0.022,0.873,2016-05-06,1,1,48,1,0.658,0.873,0.658,0.873,MIX,88,Outlet 88,2016-05-06,1,1,1,1,1,28,0.873,0.873,0.873,0.873,2016-05-06,1,1,1,1,1,6,0.873,0.873,0.873,0.873,IC,1,2016-05-06,1,0,6P,2016-05-06,0,1,2016-05-06,1,1,2016-05-06,1,1,1,1,1,19,0.873,0.873,0.873,0.873,2016-05-06,1,1,2016-05-06,6,1,1,1,3,1,0.873,0.873,0.873,0.873,2016-05-06,6,1,1,1,6,16,0.873,0.873,0.873,0.873,Skin Care,1,2016-05-06,1,Skin Care,Market 2,2016-05-06,1,1,2016-05-06,1,1,Province 1,IC2016-05-0688,North,Urban,2016-05-06,6,1,1,1,6,27,0.873,0.873,0.873,0.873,2016-05-06,6,1,1,1,6,14,0.873,0.873,0.873,0.873,IC,Reg 1,Route 1,Territory 1,Area 1,2016-05-06,1,1,1,1,1,35,0.873,0.873,0.873,0.873,2016-05-06,1,1,1,1,1,44,0.873,0.873,0.873,0.873,Manager 6,6,2016-05-06,6,1,5,1,6,1,0.174,0.873,0.174,0.873,Discounters,YES,MT
2016-04-06,Banner 10,10,2016-04-06,1,1,1,1,1,46,0.079,0.079,0.079,0.079,2016-04-06,1,1,1,1,1,38,0.079,0.079,0.079,0.079,2016-04-06,1,1,1,1,1,48,0.079,0.079,0.079,0.079,2016-04-06,1,1,1,1,1,10,0.079,0.079,0.079,0.079,25,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,0,Manager 6,6,Manager 6,6,Regional,Channel 10,10,Route 1,Market 2,Local Subchannel 30,10,Market,2016-04-06,1,1,1,1,1,31,0.079,0.079,0.079,0.079,25,2016-04-06,1,1,0,1,0.36,0.079,0.36,0.079,2016-04-06,1,1,4,1,0.477,0.079,0.477,0.079,MIX,89,Outlet 89,2016-04-06,1,1,1,1,1,20,0.079,0.079,0.079,0.079,2016-04-06,1,1,1,1,1,45,0.079,0.079,0.079,0.079,IC,1,2016-04-06,1,0,6P,2016-04-06,0,1,2016-04-06,1,1,2016-04-06,1,1,1,1,1,33,0.079,0.079,0.079,0.079,2016-04-06,1,1,2016-04-06,6,1,1,1,21,1,0.079,0.079,0.079,0.079,2016-04-06,6,1,1,1,6,3,0.079,0.079,0.079,0.079,Hair,1,2016-04-06,1,Hair,Market 2,2016-04-06,1,1,2016-04-06,1,1,Province 1,IC2016-04-0689,North,Urban,2016-04-06,6,1,1,1,6,23,0.079,0.079,0.079,0.079,2016-04-06,6,1,1,1,6,0,0.079,0.079,0.079,0.079,IC,Reg 1,Route 1,Territory 1,Area 1,2016-04-06,1,1,1,1,1,49,0.079,0.079,0.079,0.079,2016-04-06,1,1,1,1,1,9,0.079,0.079,0.079,0.079,Manager 6,6,2016-04-06,6,1,6,1,6,1,0.612,0.079,0.612,0.079,Discounters,YES,MT
2016-03-06,Banner 10,10,2016-03-06,1,1,1,1,1,24,0.931,0.931,0.931,0.931,2016-03-06,1,1,1,1,1,50,0.931,0.931,0.931,0.931,2016-03-06,1,1,1,1,1,32,0.931,0.931,0.931,0.931,2016-03-06,1,1,1,1,1,31,0.931,0.931,0.931,0.931,5,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 6,6,Manager 7,7,Global,Channel 10,10,Route 1,Market 3,Local Subchannel 34,10,Street,2016-03-06,1,1,1,1,1,3,0.931,0.931,0.931,0.931,5,2016-03-06,0,1,1,1,0.764,0.931,0.764,0.931,2016-03-06,1,1,21,1,0.927,0.931,0.927,0.931,MIX,90,Outlet 90,2016-03-06,1,1,1,1,1,44,0.931,0.931,0.931,0.931,2016-03-06,1,1,1,1,1,19,0.931,0.931,0.931,0.931,HPC&F,1,2016-03-06,1,0.84,6P,2016-03-06,0,1,2016-03-06,1,1,2016-03-06,1,1,1,1,1,17,0.931,0.931,0.931,0.931,2016-03-06,1,1,2016-03-06,6,1,1,1,31,1,0.931,0.931,0.931,0.931,2016-03-06,6,1,1,1,6,18,0.931,0.931,0.931,0.931,Ice Cream,1,2016-03-06,1,Ice Cream,Market 3,2016-03-06,0,1,2016-03-06,1,1,Province 1,HPC&F2016-03-0690,North,Urban,2016-03-06,6,1,1,1,6,17,0.931,0.931,0.931,0.931,2016-03-06,6,1,1,1,6,3,0.931,0.931,0.931,0.931,HPC&F,Reg 1,Route 1,Territory 1,Area 1,2016-03-06,1,1,1,1,1,2,0.931,0.931,0.931,0.931,2016-03-06,1,1,1,1,1,8,0.931,0.931,0.931,0.931,Manager 6,6,2016-03-06,6,1,7,1,6,1,0.309,0.931,0.309,0.931,Discounters,YES,MT
2016-12-06,Banner 10,10,2016-12-06,1,1,1,1,1,20,0.694,0.694,0.694,0.694,2016-12-06,1,1,1,1,1,49,0.694,0.694,0.694,0.694,2016-12-06,1,1,1,1,1,8,0.694,0.694,0.694,0.694,2016-12-06,1,1,1,1,1,17,0.694,0.694,0.694,0.694,4,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 7,7,Manager 8,8,Local,Channel 10,10,Route 1,Market 3,Local Subchannel 18,10,Street,2016-12-06,1,1,1,1,1,20,0.694,0.694,0.694,0.694,4,2016-12-06,0,1,1,1,0.249,0.694,0.249,0.694,2016-12-06,1,1,1,1,0.699,0.694,0.699,0.694,MIX,91,Outlet 91,2016-12-06,1,1,1,1,1,25,0.694,0.694,0.694,0.694,2016-12-06,1,1,1,1,1,7,0.694,0.694,0.694,0.694,IC,1,2016-12-06,1,0.64,6P,2016-12-06,1,1,2016-12-06,1,1,2016-12-06,1,1,1,1,1,23,0.694,0.694,0.694,0.694,2016-12-06,1,1,2016-12-06,7,1,1,1,92,1,0.694,0.694,0.694,0.694,2016-12-06,7,1,1,1,7,48,0.694,0.694,0.694,0.694,Ice Cream,1,2016-12-06,1,Ice Cream,Market 3,2016-12-06,1,1,2016-12-06,1,1,Province 1,IC2016-12-0691,North,Urban,2016-12-06,7,1,1,1,7,9,0.694,0.694,0.694,0.694,2016-12-06,7,1,1,1,7,24,0.694,0.694,0.694,0.694,IC,Reg 1,Route 1,Territory 1,Area 1,2016-12-06,1,1,1,1,1,5,0.694,0.694,0.694,0.694,2016-12-06,1,1,1,1,1,37,0.694,0.694,0.694,0.694,Manager 7,7,2016-12-06,7,1,8,1,7,1,0,0.694,0,0.694,Discounters,YES,MT
2016-11-06,Banner 10,10,2016-11-06,1,1,1,1,1,45,0.444,0.444,0.444,0.444,2016-11-06,1,1,1,1,1,37,0.444,0.444,0.444,0.444,2016-11-06,1,1,1,1,1,50,0.444,0.444,0.444,0.444,2016-11-06,1,1,1,1,1,28,0.444,0.444,0.444,0.444,56,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 7,7,Manager 9,9,Others,Channel 10,10,Route 1,Market 3,Local Subchannel 38,10,Market,2016-11-06,1,1,1,1,1,31,0.444,0.444,0.444,0.444,56,2016-11-06,0,1,1,1,0.77,0.444,0.77,0.444,2016-11-06,0,1,7,1,0.632,0.444,0.632,0.444,MIX,92,Outlet 92,2016-11-06,1,1,1,1,1,33,0.444,0.444,0.444,0.444,2016-11-06,1,1,1,1,1,5,0.444,0.444,0.444,0.444,IC,0,2016-11-06,1,0.513,6P,2016-11-06,0,1,2016-11-06,1,1,2016-11-06,1,1,1,1,1,7,0.444,0.444,0.444,0.444,2016-11-06,1,1,2016-11-06,7,1,1,1,36,1,0.444,0.444,0.444,0.444,2016-11-06,7,1,1,1,7,17,0.444,0.444,0.444,0.444,Ice Cream,0,2016-11-06,1,Ice Cream,Market 3,2016-11-06,1,1,2016-11-06,1,1,Province 1,IC2016-11-0692,North,Urban,2016-11-06,7,1,1,1,7,35,0.444,0.444,0.444,0.444,2016-11-06,7,1,1,1,7,30,0.444,0.444,0.444,0.444,IC,Reg 1,Route 1,Territory 1,Area 1,2016-11-06,1,1,1,1,1,31,0.444,0.444,0.444,0.444,2016-11-06,1,1,1,1,1,0,0.444,0.444,0.444,0.444,Manager 7,7,2016-11-06,7,1,9,1,7,1,0.956,0.444,0.956,0.444,Discounters,YES,MT
2016-10-06,Banner 10,10,2016-10-06,0,0,0,0,0,44,0.367,0.367,0.367,0.367,2016-10-06,0,0,0,0,0,34,0.367,0.367,0.367,0.367,2016-10-06,0,0,0,0,0,42,0.367,0.367,0.367,0.367,2016-10-06,0,0,0,0,0,36,0.367,0.367,0.367,0.367,20,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 7,7,Manager 10,10,Regional,Channel 10,10,Route 1,Market 3,Local Subchannel 28,10,Street,2016-10-06,0,0,0,0,0,2,0.367,0.367,0.367,0.367,20,2016-10-06,0,0,0,0,0.867,0.367,0.867,0.367,2016-10-06,0,0,0,0,0.502,0.367,0.502,0.367,MIX,93,Outlet 93,2016-10-06,0,0,0,0,0,4,0.367,0.367,0.367,0.367,2016-10-06,0,0,0,0,0,17,0.367,0.367,0.367,0.367,HPC&F,0,2016-10-06,0,0,6P,2016-10-06,0,0,2016-10-06,0,0,2016-10-06,0,0,0,0,0,23,0.367,0.367,0.367,0.367,2016-10-06,1,0,2016-10-06,7,0,0,0,72,0,0.367,0.367,0.367,0.367,2016-10-06,7,0,0,0,7,14,0.367,0.367,0.367,0.367,Skin Care,0,2016-10-06,0,Skin Care,Market 3,2016-10-06,1,0,2016-10-06,0,0,Province 1,HPC&F2016-10-0693,North,Urban,2016-10-06,7,0,0,0,7,3,0.367,0.367,0.367,0.367,2016-10-06,7,0,0,0,7,11,0.367,0.367,0.367,0.367,HPC&F,Reg 1,Route 1,Territory 1,Area 1,2016-10-06,0,0,0,0,0,26,0.367,0.367,0.367,0.367,2016-10-06,0,0,0,0,0,40,0.367,0.367,0.367,0.367,Manager 7,7,2016-10-06,7,0,10,0,7,0,0.858,0.367,0.858,0.367,Discounters,YES,MT
2016-09-06,Banner 10,10,2016-09-06,0,0,0,0,0,31,0.524,0.524,0.524,0.524,2016-09-06,0,0,0,0,0,3,0.524,0.524,0.524,0.524,2016-09-06,0,0,0,0,0,48,0.524,0.524,0.524,0.524,2016-09-06,0,0,0,0,0,43,0.524,0.524,0.524,0.524,23,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 8,8,Manager 8,8,Global,Channel 10,10,Route 1,Market 3,Local Subchannel 26,10,Market,2016-09-06,0,0,0,0,0,17,0.524,0.524,0.524,0.524,23,2016-09-06,0,0,0,0,0.193,0.524,0.193,0.524,2016-09-06,0,0,24,0,0.629,0.524,0.629,0.524,MIX,94,Outlet 94,2016-09-06,0,0,0,0,0,36,0.524,0.524,0.524,0.524,2016-09-06,0,0,0,0,0,47,0.524,0.524,0.524,0.524,HPC&F,0,2016-09-06,0,0,6P,2016-09-06,0,0,2016-09-06,0,0,2016-09-06,0,0,0,0,0,29,0.524,0.524,0.524,0.524,2016-09-06,0,0,2016-09-06,8,0,0,0,83,0,0.524,0.524,0.524,0.524,2016-09-06,8,0,0,0,8,28,0.524,0.524,0.524,0.524,Hair,0,2016-09-06,0,Hair,Market 3,2016-09-06,0,0,2016-09-06,0,0,Province 1,HPC&F2016-09-0694,North,Urban,2016-09-06,8,0,0,0,8,43,0.524,0.524,0.524,0.524,2016-09-06,8,0,0,0,8,38,0.524,0.524,0.524,0.524,HPC&F,Reg 1,Route 1,Territory 1,Area 1,2016-09-06,0,0,0,0,0,21,0.524,0.524,0.524,0.524,2016-09-06,0,0,0,0,0,9,0.524,0.524,0.524,0.524,Manager 8,8,2016-09-06,8,0,8,0,8,0,0.084,0.524,0.084,0.524,Discounters,YES,MT
2016-08-06,Banner 10,10,2016-08-06,0,0,0,0,0,5,0.497,0.497,0.497,0.497,2016-08-06,0,0,0,0,0,44,0.497,0.497,0.497,0.497,2016-08-06,0,0,0,0,0,15,0.497,0.497,0.497,0.497,2016-08-06,0,0,0,0,0,6,0.497,0.497,0.497,0.497,11,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,0,Manager 8,8,Manager 8,8,Local,Channel 10,10,Route 1,Market 3,Local Subchannel 20,10,Market,2016-08-06,0,0,0,0,0,13,0.497,0.497,0.497,0.497,11,2016-08-06,0,0,1,0,0.982,0.497,0.982,0.497,2016-08-06,0,0,10,0,0.105,0.497,0.105,0.497,MIX,95,Outlet 95,2016-08-06,0,0,0,0,0,40,0.497,0.497,0.497,0.497,2016-08-06,0,0,0,0,0,31,0.497,0.497,0.497,0.497,IC,0,2016-08-06,0,0.613,6P,2016-08-06,0,0,2016-08-06,0,0,2016-08-06,0,0,0,0,0,9,0.497,0.497,0.497,0.497,2016-08-06,0,0,2016-08-06,8,0,0,0,5,0,0.497,0.497,0.497,0.497,2016-08-06,8,0,0,0,8,30,0.497,0.497,0.497,0.497,Ice Cream,0,2016-08-06,0,Ice Cream,Market 3,2016-08-06,0,0,2016-08-06,0,0,Province 1,IC2016-08-0695,North,Urban,2016-08-06,8,0,0,0,8,21,0.497,0.497,0.497,0.497,2016-08-06,8,0,0,0,8,41,0.497,0.497,0.497,0.497,IC,Reg 1,Route 1,Territory 1,Area 1,2016-08-06,0,0,0,0,0,20,0.497,0.497,0.497,0.497,2016-08-06,0,0,0,0,0,3,0.497,0.497,0.497,0.497,Manager 8,8,2016-08-06,8,0,8,0,8,0,0.149,0.497,0.149,0.497,Discounters,YES,MT
